YMN003,FUJIYOSHIDA,35.4651,138.8129,846,NA,YAMANASHIKEN,K-NET11A,
YMN004,ENZAN,35.7025,138.7266,394,NA,YAMANASHIKEN,K-NET11A,
YMN005,KOFU,35.6551,138.5679,263,NA,YAMANASHIKEN,K-NET11A,
YMN006,MOTOSU,35.4685,138.6069,926,NA,YAMANASHIKEN,K-NET11A,
YMN007,NAMBU,35.2790,138.4651,122,NA,YAMANASHIKEN,K-NET11A,
YMN008,HAYAKAWA,35.4319,138.3321,394,NA,YAMANASHIKEN,K-NET11A,
YMN009,ROKUGO,35.4966,138.4628,230,NA,YAMANASHIKEN,K-NET11A,
YMN010,SUTAMA,35.7919,138.4182,521,NA,YAMANASHIKEN,K-NET11A,
YMN011,ASHIYASU,35.6384,138.3836,643,NA,YAMANASHIKEN,K-NET11A,
YMT001,SAKATA,38.9142,139.8123,2,NA,YAMAGATAKEN,K-NET11B,
YMT002,SHINJO,38.7686,140.2965,101,NA,YAMAGATAKEN,K-NET11B,
YMT003,TSURUOKA,38.7260,139.8023,16,NA,YAMAGATAKEN,K-NET11C,
YMT004,ATSUMI,38.6208,139.5889,6,NA,YAMAGATAKEN,K-NET11C,
YMT005,HIJIORI,38.6079,140.1627,330,NA,YAMAGATAKEN,K-NET11B,
YMT006,OBANAZAWA,38.6001,140.4057,96,NA,YAMAGATAKEN,K-NET11B,
YMT007,HIGASHINE,38.4302,140.3902,120,NA,YAMAGATAKEN,K-NET11B,
YMT008,NAKAMURA,38.3854,139.9924,452,NA,YAMAGATAKEN,K-NET11B,
YMT009,SAGAE,38.3902,140.2742,104,NA,YAMAGATAKEN,K-NET11B,
YMT010,YAMAGATA,38.2608,140.3484,147,NA,YAMAGATAKEN,K-NET11B,
YMT011,KAMINOYAMA,38.1484,140.2671,180,NA,YAMAGATAKEN,K-NET11B,
YMT012,NAGAI,38.1087,140.0430,198,NA,YAMAGATAKEN,K-NET11C,
YMT013,OGUNI,38.0631,139.7596,164,NA,YAMAGATAKEN,K-NET11C,
YMT014,SHIMOYACHI,37.9193,139.8816,366,NA,YAMAGATAKEN,K-NET11C,
YMT015,YONEZAWA,37.9049,140.0990,252,NA,YAMAGATAKEN,K-NET11B,
YMT016,KIYOKAWA,38.7906,140.0207,26,NA,YAMAGATAKEN,K-NET11B,
YMT017,SHINJO-SHISHO,38.7897,140.3121,127,NA,YAMAGATAKEN,K-NET11B,
ABSH01,OMU,44.5276,142.8444,105,100,HOKKAIDO,KiK-net06,,N.OUMH,2000/08/14
ABSH02,OKOPPE-W,44.4234,143.0264,38,113,HOKKAIDO,KiK-net18,,N.OPWH,2000/08/14
ABSH03,OKOPPE-E,44.3843,143.2407,30,100,HOKKAIDO,KiK-net06,,N.OPEH,2000/08/14
ABSH04,TAKINOUE-N,44.1920,143.0767,134,200,HOKKAIDO,KiK-net18,,N.TUNH,2000/08/14
ABSH05,TAKINOUE-S,44.1146,143.0111,255,106,HOKKAIDO,KiK-net06,,N.TUSH,2000/08/14
ABSH06,YUBETSU-N,44.2146,143.6202,7,100,HOKKAIDO,KiK-net06,,N.YBNH,2000/09/06
ABSH07,SHIRATAKI,43.8494,143.0861,699,127,HOKKAIDO,KiK-net18,,N.STKH,2000/08/14
ABSH08,SHARI-N,44.0640,144.9935,65,105,HOKKAIDO,KiK-net06,,N.SYNH,2000/08/14
ABSH09,SHARI-S,43.9269,144.8071,40,157,HOKKAIDO,KiK-net11B,,N.SYSH,2000/08/14
ABSH10,SAROMA,44.0813,143.9455,5,300,HOKKAIDO,KiK-net18,,N.SRMH,2000/08/14
ABSH11,MEMAMBETSU,43.9144,144.1913,40,122,HOKKAIDO,KiK-net11B,,N.MMBH,2000/08/14
ABSH12,KOSHIMIZU,43.8566,144.4574,25,120,HOKKAIDO,KiK-net06,,N.KMZH,2000/08/14
ABSH13,RUBESHIBE,43.7419,143.4514,321,105,HOKKAIDO,KiK-net11B,,N.RBSH,2000/08/14
ABSH14,BIHORO,43.7228,144.1835,87,103,HOKKAIDO,KiK-net18,,N.BHRH,2000/08/14
ABSH15,OKETO-E,43.6352,143.5100,292,100,HOKKAIDO,KiK-net06,,N.OKEH,2000/08/14
AICH04,ANJO,34.9319,137.0568,5,1055,AICHIKEN,KiK-net11C,,N.ANJH,2000/08/14
AICH05,TOKONAME,34.8886,136.8763,50,401,AICHIKEN,---,suspension,N.TKNH,2000/08/14
AICH06,ATSUMI,34.6158,137.0419,5,300,AICHIKEN,KiK-net11A,,N.ATMH,2000/08/14
AICH07,ASAHI,35.2194,137.4039,621,201,AICHIKEN,KiK-net11A,,N.ASHH,2000/08/14
AICH08,NUKATA,34.9189,137.2993,90,100,AICHIKEN,KiK-net11A,,N.NUKH,2000/08/14
AICH09,TOYOHASHI,34.6643,137.3902,60,360,AICHIKEN,KiK-net11A,,N.TYHH,2000/08/14
AICH10,HORAI,35.0002,137.6243,160,100,AICHIKEN,KiK-net11A,,N.HOUH,2000/08/14
AICH11,KASUGAI,35.3059,137.0570,162,100,AICHIKEN,KiK-net11A,,N.KGIH,2000/08/14
AICH12,HAZU,34.7884,137.1057,10,401,AICHIKEN,KiK-net11A,,N.HAZH,2000/08/14
AICH13,KIYOSU,35.2177,136.8509,5,741,AICHIKEN,KiK-net18,,N.KYSH,2001/05/29
AICH14,NAGAKUTE,35.1842,137.0474,60,207,AICHIKEN,KiK-net18,,N.NGKH,2003/02/01
AICH15,ASUKE,35.1392,137.3359,150,120,AICHIKEN,KiK-net11B,,N.ASUH,2003/03/01
AICH16,SHITARA,35.1543,137.5350,655,101,AICHIKEN,KiK-net11B,,N.STRH,2003/02/01
AICH17,TOYONE,35.1840,137.7268,755,101,AICHIKEN,KiK-net11B,,N.TYEH,2003/02/11
AICH18,OKAZAKI,34.9635,137.2377,200,100,AICHIKEN,KiK-net11B,,N.OKZH,2003/02/01
AICH19,TSUKUDE,34.9512,137.4114,545,100,AICHIKEN,KiK-net11B,,N.TDEH,2003/01/29
AICH20,SHINSHIRO,34.8976,137.4876,55,100,AICHIKEN,KiK-net18,,N.SSRH,2003/02/01
AICH21,MINAMICHITA,34.7401,136.9385,20,100,AICHIKEN,KiK-net18,,N.MCTH,2003/01/30
AICH22,TOYOHASHI-N,34.7853,137.4393,30,200,AICHIKEN,KiK-net11B,,N.THNH,2003/02/04
AICH23,TOKONAME2,34.8806,136.8316,3,980,AICHIKEN,KiK-net11A,,N.TK2H,2015/03/10
AKTH01,NISHIKI-N,39.8147,140.5790,318,100,AKITAKEN,KiK-net18,,N.NSNH,2000/08/14
AKTH02,NISHIKI-S,39.6634,140.5721,95,100,AKITAKEN,KiK-net18,,N.NSSH,2000/08/14
AKTH03,YASHIMA,39.2223,140.1283,145,103,AKITAKEN,KiK-net11A,,N.YJMH,2000/08/14
AKTH04,HIGASHINARUSE,39.1740,140.7129,280,100,AKITAKEN,KiK-net06,,N.HNRH,2000/08/14
AKTH05,CHOKAI,39.0718,140.3185,275,200,AKITAKEN,KiK-net18,,N.CHKH,2000/08/14
AKTH06,OGACHI,38.9801,140.4952,285,100,AKITAKEN,KiK-net11C,,N.OGCH,2000/08/14
AKTH07,KOSAKA,40.4563,140.8395,405,105,AKITAKEN,KiK-net06,,N.KOSH,2000/08/14
AKTH08,FUJISATO,40.3188,140.2341,125,200,AKITAKEN,KiK-net06,,N.FSTH,2000/08/14
AKTH09,TASHIRO,40.2755,140.4596,45,101,AKITAKEN,KiK-net18,,N.TSRH,2000/08/14
AKTH10,ODATE,40.3002,140.5812,85,100,AKITAKEN,KiK-net18,,N.ODTH,2000/08/14
AKTH11,OGA,39.9554,139.7623,56,350,AKITAKEN,KiK-net11C,,N.OGAH,2000/08/14
AKTH12,GOJOME,39.9155,140.2221,90,100,AKITAKEN,KiK-net11A,,N.GJOH,2000/08/14
AKTH13,ANI,39.9819,140.4072,145,100,AKITAKEN,KiK-net06,,N.ANIH,2000/08/14
AKTH14,KAZUNO,40.0622,140.8084,320,108,AKITAKEN,KiK-net11A,,N.KZNH,2000/08/14
AKTH15,KYOWA,39.6884,140.4075,165,100,AKITAKEN,KiK-net11A,,N.KWAH,2000/08/14
AKTH16,NISHISEMBOKU,39.5450,140.3481,20,154,AKITAKEN,KiK-net06,,N.NSBH,2000/08/14
AKTH17,NAKASEN,39.5575,140.6116,95,177,AKITAKEN,KiK-net11A,,N.NSEH,2000/08/14
AKTH18,OMORI,39.3548,140.3869,65,100,AKITAKEN,KiK-net18,,N.OMRH,2000/08/14
AKTH19,YUZAWA,39.1913,140.4710,74,180,AKITAKEN,KiK-net18,,N.YUZH,2000/08/14
AOMH01,OMA,41.5273,140.9127,10,100,AOMORIKEN,KiK-net06,,N.OOMH,2000/08/14
AOMH02,SAI,41.4049,140.8567,30,200,AOMORIKEN,KiK-net06,,N.SAIH,2000/08/14
AOMH03,KAWAUCHI,41.2340,140.9896,20,100,AOMORIKEN,KiK-net11C,,N.KUCH,2000/08/14
AOMH04,AOMORI,40.8524,140.6759,10,307,AOMORIKEN,KiK-net18,,N.AOMH,2000/08/14
AOMH05,NOHEJI,40.8564,141.1033,45,312,AOMORIKEN,KiK-net06,,N.NHJH,2000/08/14
AOMH06,ROKKASHO,40.9664,141.3738,5,100,AOMORIKEN,KiK-net18,,N.RKSH,2000/08/14
AOMH07,FUKAURA,40.7451,140.0233,35,109,AOMORIKEN,KiK-net11,,N.FKUH,2000/08/14
AOMH08,AJIGASAWA,40.7618,140.3121,50,160,AOMORIKEN,KiK-net18,,N.AJSH,2000/08/14
AOMH09,IWAKI,40.6199,140.3499,160,162,AOMORIKEN,KiK-net06,,N.IKIH,2000/08/14
AOMH10,KUROISHI,40.6091,140.6646,102,106,AOMORIKEN,KiK-net11A,,N.KRIH,2000/08/14
AOMH11,TOWADAKO-W,40.5800,140.9950,240,100,AOMORIKEN,KiK-net06,,N.TWWH,2000/08/14
AOMH12,TOWADAKO-E,40.5846,141.1547,85,100,AOMORIKEN,KiK-net18,,N.TWEH,2000/08/14
AOMH13,HACHINOHE,40.5794,141.4451,10,150,AOMORIKEN,KiK-net11C,,N.HHEH,2000/08/14
AOMH14,NISHIMEYA,40.5488,140.2726,158,100,AOMORIKEN,KiK-net06,,N.NYAH,2000/08/14
AOMH15,OWANI,40.4841,140.5565,130,100,AOMORIKEN,KiK-net18,,N.OWNH,2000/08/14
AOMH16,SHINGO,40.4624,141.0923,315,150,AOMORIKEN,KiK-net18,,N.SHGH,2000/08/14
AOMH17,NAGAWA,40.4492,141.3374,65,114,AOMORIKEN,KiK-net11C,,N.NWAH,2000/08/14
AOMH18,TATSUKO,40.2962,141.0145,235,100,AOMORIKEN,KiK-net06,,N.TTKH,2000/08/14
CHBH04,SHIMOSA,35.7966,140.0206,23,2300,CHIBAKEN,KiK-net06,,N.SHMH,2003/04/04
CHBH06,SOSA,35.7215,140.5046,35,180,CHIBAKEN,KiK-net11,,N.SSAH,2013/02/25
CHBH10,CHIBA,35.5458,140.2417,65,2000,CHIBAKEN,KiK-net18,,N.CBAH,2003/03/05
CHBH11,YORO,35.2867,140.1529,80,2000,CHIBAKEN,KiK-net18,,N.YROH,2003/03/05
CHBH12,FUTTSU,35.3445,139.8554,3,2000,CHIBAKEN,KiK-net11C,,N.FUTH,2003/01/01
CHBH13,NARITA,35.8307,140.2980,12,1300,CHIBAKEN,KiK-net18,,N.NRTH,2002/12/01
CHBH14,CHOSHI-C,35.7342,140.8230,2,525,CHIBAKEN,KiK-net11A,,N.CH2H,2003/03/14
CHBH15,TATEYAMA-W,34.9591,139.7885,30,500,CHIBAKEN,KiK-net11A,,N.TY2H,2003/03/11
CHBH16,KAMOGAWA,35.1384,139.9649,160,2003,CHIBAKEN,KiK-net11A,,N.KMWH,2003/09/01
CHBH17,KATSURA-E,35.1714,140.3398,10,822,CHIBAKEN,KiK-net11A,,N.KT2H,2004/05/11
CHBH19,HASUNUMA,35.5943,140.5107,1,1630,CHIBAKEN,KiK-net18,,N.HSNH,2006/11/30
CHBH20,KAMOGAWA-S,35.0882,140.0997,28,306,CHIBAKEN,KiK-net11B,,N.KMSH,2008/07/24
EHMH01,TSUSHIMA,33.0556,132.5552,375,100,EHIMEKEN,KiK-net11A,,N.TSMH,2000/08/14
EHMH02,SAIJO,33.8650,133.1840,75,110,EHIMEKEN,KiK-net11A,,N.SJOH,2000/08/14
EHMH03,SHINGU,33.9154,133.6497,305,100,EHIMEKEN,KiK-net11A,,N.SINH,2000/08/14
EHMH04,TAMBARA,33.9023,133.0658,15,200,EHIMEKEN,KiK-net11A,,N.TBRH,2000/08/14
EHMH05,TOBE,33.7112,132.8032,140,134,EHIMEKEN,KiK-net11A,,N.TBEH,2000/08/14
EHMH06,HIYOSHI,33.3348,132.7980,230,200,EHIMEKEN,KiK-net11A,,N.HIYH,2000/08/14
EHMH07,KAWABE,33.5022,132.7480,290,200,EHIMEKEN,KiK-net11A,,N.KWBH,2000/08/14
EHMH08,YANADANI,33.5388,133.0016,455,100,EHIMEKEN,KiK-net11C,,N.YNDH,2000/09/01
EHMH09,IKATA,33.4719,132.3072,5,150,EHIMEKEN,KiK-net11C,,N.IKTH,2000/11/01
EHMH10,MIYAKUBO,34.1918,133.0581,5,100,EHIMEKEN,KiK-net11C,,N.MYKH,2002/03/01
EHMH11,OHZU,33.5807,132.6011,210,100,EHIMEKEN,KiK-net11B,,N.OOZH,2002/03/11
EHMH12,UWA,33.4270,132.5055,250,150,EHIMEKEN,KiK-net11B,,N.UWAH,2002/03/12
EHMH13,MISAKI,33.3719,132.1157,10,222,EHIMEKEN,KiK-net18,,N.MISH,2004/02/27
FKIH01,EIHEIJI,36.0955,136.3617,65,100,FUKUIKEN,KiK-net18,,N.EIHH,2000/08/14
FKIH02,OTA,35.9483,136.0556,120,100,FUKUIKEN,KiK-net11C,,N.OTAH,2000/08/14
FKIH03,IZUMI,35.9415,136.6990,510,200,FUKUIKEN,KiK-net06,,N.IZUH,2000/08/14
FKIH04,MIKATA,35.5587,135.8694,3,200,FUKUIKEN,KiK-net06,,N.MIKH,2000/08/14
FKIH05,TSURUGA,35.6390,136.0303,10,122,FUKUIKEN,KiK-net06,,N.TRGH,2000/08/14
FKIH06,TAKAHAMA,35.4907,135.4841,160,100,FUKUIKEN,KiK-net06,,N.TKHH,2000/08/14
FKIH07,OBAMA,35.4573,135.7266,43,104,FUKUIKEN,KiK-net06,,N.OBMH,2000/08/14
FKOH01,KITAKYUSHU,33.8849,130.9798,15,200,FUKUOKAKEN,KiK-net11C,,N.KKYH,2000/08/14
FKOH02,WAKAMIYA,33.6963,130.5963,74,100,FUKUOKAKEN,KiK-net18,,N.WKMH,2000/08/14
FKOH03,UMI,33.5608,130.5499,185,100,FUKUOKAKEN,KiK-net11A,,N.UMIH,2000/08/14
FKOH04,KAHO,33.5512,130.7451,60,100,FUKUOKAKEN,KiK-net18,,N.KAHH,2000/08/14
FKOH05,SAIGAWA,33.5293,130.9503,370,100,FUKUOKAKEN,KiK-net18,,N.SGWH,2000/08/14
FKOH06,BUZEN,33.5925,131.1348,35,303,FUKUOKAKEN,KiK-net11C,,N.BZNH,2000/08/14
FKOH07,TACHIARAI,33.3678,130.6354,15,437,FUKUOKAKEN,KiK-net18,,N.TARH,2000/08/14
FKOH08,KOISHIWARA,33.4654,130.8285,480,100,FUKUOKAKEN,KiK-net18,,N.KIWH,2000/08/14
FKOH09,GENKAI,33.8501,130.5432,25,200,FUKUOKAKEN,KiK-net18,,N.GENH,2000/08/14
FKOH10,UKIHA,33.2891,130.8170,190,200,FUKUOKAKEN,KiK-net11B,,N.UKHH,2002/03/27
FKSH01,NISHIAIZU,37.7565,139.7150,438,100,FUKUSHIMAKEN,KiK-net18,,N.NAZH,2000/08/14
FKSH02,ATSUSHIOKANO,37.7317,139.8821,330,100,FUKUSHIMAKEN,KiK-net06,,N.ATKH,2000/08/14
FKSH03,TAKASATO,37.6078,139.7533,225,127,FUKUSHIMAKEN,KiK-net11A,,N.TSTH,2000/08/14
FKSH04,AIZUTAKADA,37.4508,139.8126,278,268,FUKUSHIMAKEN,KiK-net06,,N.ATDH,2000/08/14
FKSH05,SHIMOGO,37.2544,139.8725,496,105,FUKUSHIMAKEN,KiK-net11A,,N.SMGH,2000/08/14
FKSH06,INA,37.1723,139.5199,572,100,FUKUSHIMAKEN,KiK-net18,,N.INAH,2000/08/14
FKSH07,HINOEMATA,37.0103,139.3755,974,200,FUKUSHIMAKEN,KiK-net18,,N.HMTH,2000/08/14
FKSH08,NAGANUMA,37.2822,140.2144,343,105,FUKUSHIMAKEN,KiK-net11A,,N.NNMH,2000/08/14
FKSH09,KORIYAMA,37.3530,140.4264,260,200,FUKUSHIMAKEN,KiK-net11C,,N.KRYH,2000/08/14
FKSH10,NISHIGO,37.1616,140.0930,565,200,FUKUSHIMAKEN,KiK-net18,,N.NGUH,2000/08/14
FKSH11,YABUKI,37.2006,140.3386,286,115,FUKUSHIMAKEN,KiK-net11C,,N.YBKH,2000/08/14
FKSH12,HIRATA,37.2169,140.5703,470,105,FUKUSHIMAKEN,KiK-net11,,N.HTAH,2000/08/14
FKSH13,IWAKI-W,36.9951,140.5853,580,105,FUKUSHIMAKEN,KiK-net11A,,N.IWWH,2000/08/14
FKSH14,IWAKI-E,37.0264,140.9702,3,147,FUKUSHIMAKEN,KiK-net11C,,N.IWEH,2000/08/14
FKSH15,INAWASHIRO,37.6461,140.1735,757,100,FUKUSHIMAKEN,KiK-net18,,N.INWH,2000/08/14
FKSH16,FUKUSHIMA,37.7643,140.3766,135,300,FUKUSHIMAKEN,KiK-net11A,,N.FKSH,2000/08/14
FKSH17,KAWAMATA,37.6636,140.5974,205,100,FUKUSHIMAKEN,KiK-net18,,N.KMAH,2000/08/14
FKSH18,MIHARU,37.4894,140.5380,410,100,FUKUSHIMAKEN,KiK-net11,,N.MRUH,2000/08/14
FKSH19,MIYAKOJI,37.4703,140.7227,510,100,FUKUSHIMAKEN,KiK-net11C,,N.MKJH,2000/08/14
FKSH20,NAMIE,37.4911,140.9871,12,109,FUKUSHIMAKEN,KiK-net18,,N.NMEH,2000/08/14
FKSH21,TADAMI,37.3421,139.3147,375,200,FUKUSHIMAKEN,KiK-net06,,N.TDMH,2000/08/14
GIFH03,NEO,35.6325,136.6134,170,100,GIFUKEN,KiK-net11A,,N.NEOH,2000/08/14
GIFH04,FURUKAWA,36.2448,137.1983,572,100,GIFUKEN,KiK-net11A,,N.FRKH,2000/08/14
GIFH05,SHOKAWA,36.0654,136.9479,839,100,GIFUKEN,KiK-net11A,,N.SYKH,2000/08/14
GIFH06,TAKATOMI,35.5038,136.7939,39,202,GIFUKEN,KiK-net11A,,N.TKTH,2000/08/14
GIFH07,KASUGA,35.4179,136.4347,410,100,GIFUKEN,KiK-net11C,,N.KSGH,2000/08/14
GIFH08,YAMATO,35.8323,136.9621,515,100,GIFUKEN,KiK-net11A,,N.YMTH,2000/08/14
GIFH09,HASHIMA,35.2768,136.7002,5,1508,GIFUKEN,KiK-net18,,N.HMAH,2000/08/14
GIFH10,KAMIOKA,36.3779,137.3716,910,100,GIFUKEN,KiK-net18,,N.KOKH,2001/05/19
GIFH11,YAOTSU,35.4865,137.2464,563,100,GIFUKEN,KiK-net18,,N.YOTH,2001/01/01
GIFH12,SAKAUCHI,35.6033,136.4134,260,106,GIFUKEN,KiK-net18,,N.SKUH,2002/04/11
GIFH13,SHIRAKAWA,36.2743,136.8979,480,153,GIFUKEN,KiK-net18,,N.SRWH,2002/12/10
GIFH14,KAMITAKARA,36.2493,137.5174,810,100,GIFUKEN,KiK-net18,,N.KTRH,2002/12/13
GIFH15,TAKAYAMA,36.1338,137.2208,625,104,GIFUKEN,KiK-net18,,N.TMAH,2002/12/10
GIFH16,ASAHI-N,36.0940,137.3438,790,100,GIFUKEN,KiK-net18,,N.ASNH,2002/12/17
GIFH17,TAKASU,35.9514,136.8732,610,100,GIFUKEN,KiK-net18,,N.TSUH,2002/12/13
GIFH18,MAZE,35.8991,137.1495,570,107,GIFUKEN,KiK-net11A,,N.MZEH,2002/12/25
GIFH19,ASAHI-S,36.0216,137.3906,910,100,GIFUKEN,KiK-net18,,N.ASSH,2002/12/20
GIFH20,GERO-N,35.7991,137.2531,355,128,GIFUKEN,KiK-net18,,N.GR2H,2002/12/01
GIFH21,MINAMI,35.6665,136.9618,170,200,GIFUKEN,KiK-net18,,N.MNMH,2002/12/17
GIFH22,KANAYAMA,35.6682,137.1054,435,100,GIFUKEN,KiK-net18,,N.KAYH,2002/12/21
GIFH23,ITADORI,35.7235,136.7847,350,100,GIFUKEN,KiK-net18,,N.ITDH,2003/01/24
GIFH24,HIGASHISHIRAKAWA,35.6401,137.3187,330,106,GIFUKEN,KiK-net18,,N.HSKH,2002/12/25
GIFH25,TANIGUMI,35.5214,136.6127,75,102,GIFUKEN,KiK-net18,,N.TNMH,2003/01/21
GIFH26,KAKAMIGAHARA,35.4121,136.8764,35,100,GIFUKEN,KiK-net11C,,N.KMHH,2003/01/25
GIFH27,MINOKAMO,35.4527,137.0040,85,200,GIFUKEN,KiK-net18,,N.MKMH,2003/03/07
GIFH28,NAKATSUGAWA,35.4571,137.4706,440,400,GIFUKEN,KiK-net18,,N.NTGH,2003/03/19
GIFH29,KAMIISHIZU,35.2953,136.4732,90,136,GIFUKEN,KiK-net18,,N.KIDH,2003/01/22
GNMH05,ISESAKI,36.3143,139.1847,57,2000,GUNMAKEN,KiK-net11A,,N.ISSH,2003/02/01
GNMH06,TATEBAYASHI,36.2441,139.5443,20,1203,GUNMAKEN,KiK-net18,,N.TBYH,2000/08/14
GNMH07,TONE,36.6998,139.2104,646,200,GUNMAKEN,KiK-net11B,,N.TNEH,2000/08/14
GNMH08,TSUMAGOI,36.4917,138.5244,1040,150,GUNMAKEN,KiK-net18,,N.TUMH,2000/08/14
GNMH09,TAKAYAMA,36.6212,138.9068,455,110,GUNMAKEN,KiK-net11A,,N.TAYH,2000/08/14
GNMH10,SHIMONITA,36.2356,138.7291,340,100,GUNMAKEN,KiK-net11C,,N.SMNH,2000/08/14
GNMH11,TOMIOKA,36.2862,138.9210,151,200,GUNMAKEN,KiK-net11B,,N.TMOH,2000/08/14
GNMH12,KANNA,36.1440,138.9129,930,102,GUNMAKEN,KiK-net06,,N.KNAH,2004/09/14
GNMH13,MINAKAMI2,36.8620,139.0627,760,204,GUNMAKEN,KiK-net11A,,N.MN2H,2004/11/27
GNMH14,MIDORI,36.4931,139.3219,360,200,GUNMAKEN,KiK-net11A,,N.MDRH,2006/11/07
HDKH01,BIRATORI-W,42.7031,142.2296,82,100,HOKKAIDO,KiK-net11B,,N.BRWH,2000/08/14
HDKH02,BIRATORI-E,42.7061,142.4054,230,110,HOKKAIDO,KiK-net06,,N.BREH,2000/08/14
HDKH03,MOMBETSU-E,42.5934,142.3521,160,106,HOKKAIDO,KiK-net18,,N.MBEH,2000/08/14
HDKH04,MOMBETSU-W,42.5126,142.0381,10,220,HOKKAIDO,KiK-net18,,N.MBWH,2000/12/01
HDKH05,NIIKAPPU,42.5977,142.5446,305,100,HOKKAIDO,KiK-net06,,N.NCPH,2001/05/01
HDKH06,SHIZUNAI,42.3498,142.3572,10,115,HOKKAIDO,KiK-net11B,,N.SZNH,2000/12/01
HDKH07,SAMANI,42.1330,142.9164,40,101,HOKKAIDO,KiK-net18,,N.SAMH,2000/12/01
HRSH01,MIHARA,34.3736,133.0236,35,205,HIROSHIMAKEN,KiK-net11A,,N.MIHH,2000/08/14
HRSH02,DAIWA,34.5482,132.9480,360,100,HIROSHIMAKEN,KiK-net11A,,N.DWAH,2000/08/14
HRSH03,MITSUGI,34.5183,133.1375,160,200,HIROSHIMAKEN,KiK-net11A,,N.MIGH,2000/08/14
HRSH04,NUMAKUMA,34.3785,133.3493,25,200,HIROSHIMAKEN,KiK-net11A,,N.NMKH,2000/08/14
HRSH05,KANNABE,34.5566,133.4179,20,200,HIROSHIMAKEN,KiK-net11A,,N.KNBH,2000/08/14
HRSH06,KUCHIWA,34.9137,132.9123,340,100,HIROSHIMAKEN,KiK-net11A,,N.KTWH,2000/08/14
HRSH07,KURE,34.2883,132.6411,230,102,HIROSHIMAKEN,KiK-net11A,,N.KURH,2000/08/14
HRSH08,SAIKI,34.3935,132.1611,350,100,HIROSHIMAKEN,KiK-net11A,,N.SKIH,2000/08/14
HRSH09,KISA,34.7016,132.9524,350,115,HIROSHIMAKEN,KiK-net11A,,N.KSAH,2000/08/14
HRSH10,GEIHOKU,34.7471,132.3794,712,100,HIROSHIMAKEN,KiK-net11A,,N.GEIH,2000/08/14
HRSH11,JINSEKI,34.8225,133.1674,590,100,HIROSHIMAKEN,KiK-net18,,N.JNSH,2000/11/01
HRSH12,HIROSHIMA,34.5810,132.4295,360,150,HIROSHIMAKEN,KiK-net11C,,N.HRSH,2000/11/01
HRSH13,HIROSHIMA-S,34.4122,132.3907,150,200,HIROSHIMAKEN,KiK-net18,,N.HISH,2002/03/23
HRSH14,OKIMI,34.2090,132.4063,40,100,HIROSHIMAKEN,KiK-net18,,N.OKMH,2002/03/20
HRSH15,KURAHASHI,34.1161,132.5053,180,100,HIROSHIMAKEN,KiK-net18,,N.KRHH,2002/04/02
HRSH16,YOSHIDA,34.6629,132.6689,280,100,HIROSHIMAKEN,KiK-net11C,,N.YSHH,2002/03/01
HRSH17,TOGOUCHI,34.5716,132.2326,265,102,HIROSHIMAKEN,KiK-net11C,,N.TGUH,2002/04/02
HRSH18,HIGASHIHIROSHIMA,34.4572,132.7923,235,100,HIROSHIMAKEN,KiK-net11C,,N.HHIH,2002/03/01
HYGH01,MIHARA,34.2937,134.7941,65,102,HYOGOKEN,KiK-net11A,,N.MHRH,2000/08/14
HYGH02,NANKOU,35.0671,134.4234,205,103,HYOGOKEN,KiK-net11A,,N.NKOH,2000/08/14
HYGH03,HAGA,35.2193,134.5237,365,100,HYOGOKEN,KiK-net11A,,N.HAGH,2000/08/14
HYGH04,SASAYAMA,35.0708,135.2811,218,100,HYOGOKEN,KiK-net11A,,N.SSYH,2000/08/14
HYGH05,KAMIGORI,34.8995,134.3284,80,100,HYOGOKEN,KiK-net11A,,N.KMGH,2000/08/14
HYGH06,AIOI,34.7935,134.4792,65,200,HYOGOKEN,KiK-net11A,,N.AIOH,2000/08/14
HYGH07,YUMESAKI,35.0322,134.6701,160,100,HYOGOKEN,KiK-net11A,,N.YMSH,2000/08/14
HYGH08,KAMI,35.1010,134.9036,160,110,HYOGOKEN,KiK-net11A,,N.KAMH,2000/08/14
HYGH09,TOJO,34.9082,135.0844,140,100,HYOGOKEN,KiK-net11A,,N.TJOH,2000/08/14
HYGH10,KAKOGAWA,34.8164,134.8078,18,100,HYOGOKEN,KiK-net11A,,N.KKGH,2000/08/14
HYGH11,SANTO,35.2925,134.9071,180,200,HYOGOKEN,KiK-net11A,,N.SNTH,2000/08/14
HYGH12,SHINGU,34.9313,134.5423,70,100,HYOGOKEN,KiK-net11A,,N.SGUH,2000/08/14
HYGH13,KASUMI,35.6208,134.6566,230,100,HYOGOKEN,KiK-net18,,N.KSMH,2000/12/04
HYGH14,IZUSHI,35.4574,134.8621,15,102,HYOGOKEN,KiK-net18,,N.IZSH,2000/12/04
HYGH15,MURAOKA,35.4697,134.5953,225,100,HYOGOKEN,KiK-net18,,N.MROH,2002/04/04
HYMH01,KITAHIYAMA,42.4851,139.9678,167,112,HOKKAIDO,KiK-net06,,N.KHYH,2000/12/19
HYMH02,ASSABU,41.9856,140.3087,85,101,HOKKAIDO,KiK-net06,,N.ASBH,2000/12/04
HYMH03,KUMAISHI,42.1344,140.0040,70,100,HOKKAIDO,KiK-net11C,,N.KUMH,2000/12/25
